id,title,description,reported_at,department_name,institution_name,hazard_category,severity_level,recurrence_count,is_weekend,actual_outcome
154d29b6-45c4-46f2-856b-dadd6667abb8,Loose carpet in stairwell near south wing (Room 191),Staff reported the loose carpet in stairwell near south wing (room 191) at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2025-10-09 00:00:00,Quality Control,Rubavu Logistics Hub,Slip/Trip/Fall,High,4,0,0
55395cff-255f-4a9d-b6fd-f21b472c12e9,Sparks observed from computer in canteen (Room 188),Staff reported the sparks observed from computer in canteen (room 188) at approximately 10am. Site inspection confirmed the hazard. Warning signs posted.,2023-06-10 00:00:00,Administration,Huye Power Plant,Electrical,High,0,1,1
e876b444-86e8-4423-8118-20caab3f43fb,Awkward lifting position at receiving dock in loading dock (Room 154),Staff reported the awkward lifting position at receiving dock in loading dock (room 154) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2026-03-11 00:00:00,Storage Facility,RSSB Head Office,Ergonomic,Medium,2,0,0
eb6df1a7-c4d5-4d2c-9fea-a837382ae273,Faulty fire extinguisher in toilet (Room 158),,2024-12-11 00:00:00,Administration,Nyagatare Cattle Ranch,Fire,Critical,2,0,0
78faa0c8-5d06-4091-a41e-d0d89f3cd00d,Poorly adjusted chair at Station 12 in warehouse (Room 147),"During a walkthrough, staff noticed the poorly adjusted chair at station 12 in warehouse (room 147). No immediate incident occurred but the potential for injury is significant.",2024-05-12 00:00:00,Storage Facility,Muhanga Agro-Processing,Ergonomic,High,1,1,0
b7c3dd09-f645-4239-9bf9-ad55bc0de127,Repetitive strain risk operating hand truck at assembly line,Follow-up required on the repetitive strain risk operating hand truck at assembly line. The severity is rated as high due to proximity to staff.,2024-01-12 00:00:00,Administration,Rubavu Logistics Hub,Ergonomic,High,1,0,1
d2bd8c15-ad4b-4235-8d94-a72b8307eca0,Improper storage of paint thinner in office (Room 160),The improper storage of paint thinner in office (room 160) was observed during routine inspection. This presents a potential risk to staff in the department.,2025-12-27 00:00:00,Kitchen,Gasabo Textile Factory,Chemical,High,3,1,0
05bac547-283c-4ece-9f35-1a8d9152a6f2,Unlabeled industrial glue container at rear exit (Room 153),Follow-up required on the unlabeled industrial glue container at rear exit (room 153). The risk is rated as medium due to proximity to staff.,2025-07-10 00:00:00,Packaging,Rubavu Logistics Hub,Chemical,Medium,7,0,0
165ca2d4-8736-41d8-9c09-fd97361cd2dd,Exposed wire on grinder in break room (Room 125),This has been like this for weeks.,2025-04-08 00:00:00,Packaging,Nyagatare Cattle Ranch,Electrical,Medium,8,0,0
764cb885-29d3-4722-a28f-7dd00e498253,Spoiled materials found in production floor (Room 166),Follow-up required on the spoiled materials found in production floor (room 166). The risk is rated as low due to lack of protection.,2023-06-11 00:00:00,Sanitation,Gasabo Textile Factory,Biological,Low,2,1,0
ed0bf9e2-2191-4ead-9362-99510233be1a,Flickering lights in rear exit near hoist,I'm concerned about this.,2026-03-28 00:00:00,Maintenance,Bugesera Cement Works,Electrical,Critical,1,1,1
4b7088a1-5406-4181-b4f8-d2349c50c21b,Cluttered floor space around printer at south wing (similar to report #2448),Please investigate.,2026-04-21 00:00:00,Security,Huye Power Plant,Machinery,Medium,4,0,0
939846f9-bd22-449a-a31c-746859c947f2,Sparks observed from air conditioner in break room (Room 160),Report issued by employee. The sparks observed from air conditioner in break room (room 160) has been reported by multiple staff members. Recommend temporary closure.,2025-08-01 00:00:00,Office Complex,Rubavu Logistics Hub,Electrical,Critical,2,0,0
1c0a5cb3-345a-4de7-8d2c-c8a894bc7e04,Exposed gear on welding station at main lobby (Room 150),Staff reported the exposed gear on welding station at main lobby (room 150) at approximately 10am. Site inspection confirmed the hazard. Tape has been placed.,2025-01-12 00:00:00,Workshop,Nyagatare Cattle Ranch,Machinery,High,7,1,0
cf888ce9-0980-48c9-8af5-4ea46ed5e7bc,Smoke detector malfunctioning in server room (Room 142),Follow-up required on the smoke detector malfunctioning in server room (room 142). The danger is rated as high due to lack of protection.,2023-05-13 00:00:00,Administration,Nyagatare Cattle Ranch,Fire,High,1,1,0
d2a27fee-37f1-4ed6-ba9e-6688e9d3eb01,Flickering lights in main lobby near boiler,Report issued by safety rep. The flickering lights in main lobby near boiler has been reported by multiple staff members. Recommend immediate repair.,2023-01-05 00:00:00,Quality Control,Gasabo Textile Factory,Electrical,Critical,8,0,1
d61a7c86-9355-4d24-93da-cc92c6ae915e,Faulty fire extinguisher in warehouse (Room 115),Report issued by team lead. The faulty fire extinguisher in warehouse (room 115) has been reported by multiple staff members. Recommend review by safety team.,2025-06-10 00:00:00,Production,Nyagatare Cattle Ranch,Fire,High,4,0,1
8beeb3de-7420-416a-91d2-8bf473203792,Obstacle in walkway at rear exit (Room 107),Report issued by supervisor. The obstacle in walkway at rear exit (room 107) has been reported by multiple staff members. Recommend further assessment.,2025-06-19 00:00:00,Maintenance,Nyagatare Cattle Ranch,Slip/Trip/Fall,Medium,8,0,0
752a37fb-94f2-4dad-9d13-2e04aa67891f,Poorly adjusted chair at Station 15 in break room (Sector F),Staff reported the poorly adjusted chair at station 15 in break room (sector f) at approximately 8am. Site inspection confirmed the hazard. No temporary measures taken.,2026-06-09 00:00:00,Storage Facility,Rwanda Manufacturing Co,Ergonomic,Low,6,0,0
ca92b1d5-1ad4-40d8-a702-b890bc7756c1,Flickering lights in receiving dock near shredder,Report issued by team lead. The flickering lights in receiving dock near shredder has been reported by multiple staff members. Recommend further assessment.,2024-01-16 00:00:00,Assembly Line,Huye Power Plant,Electrical,Critical,0,0,0
5fecc008-2c94-43b1-8c4d-442c961e1beb,Fungal spread in corridor near basement (Room 130),Staff reported the fungal spread in corridor near basement (room 130) at approximately 8am. Site inspection confirmed the hazard. Warning signs posted.,2023-03-17 00:00:00,Storage Facility,Rubavu Logistics Hub,Biological,Low,4,0,0
4749d11f-1925-49d7-8dee-09f57e7bae9d,Unsafe operation of compressor in workshop (Room 149),The unsafe operation of compressor in workshop (room 149) was observed during routine inspection. This presents a potential risk to staff in the area.,2026-02-17 00:00:00,Warehouse,Kigali Construction Ltd,Machinery,Critical,14,0,0
d3af5861-cd2a-40e8-b3d8-0dcf231e4c24,Fumes from solvents near Station 11 (Room 190),The fumes from solvents near station 11 (room 190) was observed during routine inspection. This presents a potential risk to staff in the department.,2024-07-14 00:00:00,Transport,Muhanga Agro-Processing,Chemical,High,0,1,0
4747228a-9886-462e-b970-2644445a8d21,Repetitive strain risk operating power drill at Station 2,"During a walkthrough, staff noticed the repetitive strain risk operating power drill at station 2. No immediate incident occurred but the potential for damage is significant.",2025-12-04 00:00:00,Warehouse,Rubavu Logistics Hub,Ergonomic,Medium,1,0,0
85d0884e-441a-45b4-b948-4eb573209048,Smoke detector malfunctioning in workshop (Room 122),,2026-04-07 00:00:00,Administration,Gasabo Textile Factory,Fire,Critical,0,0,0
3f06d337-152a-45d8-8d4f-a5dbd220daef,Hazard observed,Report issued by supervisor. The hazard observed has been reported by multiple staff members. Recommend review by safety team.,2024-09-25 00:00:00,Quality Control,Nyagatare Cattle Ranch,Chemical,Medium,15,0,0
b7075251-721b-4efb-a095-f7393ab9cdf8,Flickering lights in rooftop near shredder,Follow-up required on the flickering lights in rooftop near shredder. The danger is rated as critical due to proximity to staff.,2023-11-11 00:00:00,Sanitation,Rubavu Logistics Hub,Electrical,Critical,2,1,0
96766ee7-81f4-4b1d-a25d-4c52a534c966,Smoke detector malfunctioning in loading dock (Room 146),Report issued by employee. The smoke detector malfunctioning in loading dock (room 146) has been reported by multiple staff members. Recommend further assessment.,2025-04-04 00:00:00,Office Complex,Musanze Mining Corp,Fire,Critical,8,0,1
0da6589a-a183-4051-9928-785577026e81,Safety violation spotted,"During a walkthrough, staff noticed the safety violation spotted. No immediate incident occurred but the potential for injury is significant.",2023-03-22 00:00:00,Transport,Bugesera Cement Works,Fire,Critical,6,0,1
bcef2a71-1ead-4b37-9450-c463852f1124,Unlabeled industrial glue container at front gate (Room 168),Please investigate.,2024-12-05 00:00:00,Sanitation,Nyagatare Cattle Ranch,Chemical,High,12,0,0
9bf9432d-6e26-4e05-a88a-1913b343cdf8,Awkward lifting position at main corridor in cafeteria (Sector H),Staff reported the awkward lifting position at main corridor in cafeteria (sector h) at approximately 4pm. Site inspection confirmed the hazard. Tape has been placed.,2026-01-22 00:00:00,Security,Rwanda Manufacturing Co,Ergonomic,Low,7,0,1
0acdce43-2e0d-415c-8177-f4c795c4e07e,Poorly adjusted chair at Station 19 in production floor (Room 175),"During a walkthrough, staff noticed the poorly adjusted chair at station 19 in production floor (room 175). No immediate incident occurred but the potential for injury is significant.",2025-09-19 00:00:00,Kitchen,Huye Power Plant,Ergonomic,High,1,0,0
a2d91fc1-7a04-43c9-9507-86ccad48303a,Unlabeled solvents container at west exit (Room 189),The unlabeled solvents container at west exit (room 189) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-02-26 00:00:00,Assembly Line,Rubavu Logistics Hub,Chemical,High,1,1,1
ba357a1c-c807-4d32-8b6e-6b53baf09dba,Obstacle in walkway at east wing (Room 135) (similar to report #1434),"During a walkthrough, staff noticed the obstacle in walkway at east wing (room 135) (similar to report #1434). No immediate incident occurred but the potential for harm is significant.",2023-02-22 00:00:00,Warehouse,Bugesera Cement Works,Chemical,High,7,0,1
751f68a8-259b-42b8-8f5f-57d5c093cfc0,Exposed valve on boiler in workshop (Room 130) (similar to report #2416),Report issued by employee. The exposed valve on boiler in workshop (room 130) (similar to report #2416) has been reported by multiple staff members. Recommend temporary closure.,2023-08-03 00:00:00,Warehouse,Kigali Construction Ltd,Chemical,High,0,0,0
51f824e5-d6c0-451a-8a65-ffe2017a3969,Obstacle in walkway at perimeter fence (Room 110),"During a walkthrough, staff noticed the obstacle in walkway at perimeter fence (room 110). No immediate incident occurred but the potential for harm is significant.",2024-09-23 00:00:00,Office Complex,RSSB Head Office,Slip/Trip/Fall,High,0,0,0
b5207280-9c46-4da4-8687-175c015345a3,Spoiled materials found in car park (Room 128),The spoiled materials found in car park (room 128) was observed during routine inspection. This presents a potential risk to staff in the area.,2023-09-15 00:00:00,Storage Facility,Huye Power Plant,Biological,High,4,0,1
d9d65b1b-ed5b-4158-bc51-2b549ec4bc21,Faulty display on industrial mixer near Station 14,"During a walkthrough, staff noticed the faulty display on industrial mixer near station 14. No immediate incident occurred but the potential for harm is significant.",2024-01-30 00:00:00,Sanitation,Rwanda Manufacturing Co,Machinery,Critical,6,0,0
6efb3b8c-1bf4-433d-be8a-2f3f579078ab,Faulty switch on lathe near Station 13,Can someone look at this?,2024-08-17 00:00:00,Production,Gasabo Textile Factory,Machinery,High,0,1,1
de283d30-1924-4fcd-8892-3fc80469d1f4,Blocked emergency route in main lobby (Room 171),,2023-03-29 00:00:00,Warehouse,Muhanga Agro-Processing,Fire,Critical,11,0,0
f3cdcedb-b690-4680-a62c-e34ddfb9d7ea,Overloaded power outlet near Station 1 (Room 129),Staff reported the overloaded power outlet near station 1 (room 129) at approximately 10am. Site inspection confirmed the hazard. No temporary measures taken.,2024-06-30 00:00:00,Warehouse,Musanze Mining Corp,Electrical,High,13,1,1
70b8b36c-5a6e-4557-b6c2-96b0d91a2792,Unlabeled paint thinner container at north entrance (Zone 10),Follow-up required on the unlabeled paint thinner container at north entrance (zone 10). The danger is rated as high due to proximity to staff.,2023-06-18 00:00:00,Security,Rwanda Manufacturing Co,Chemical,High,0,1,1
705fa514-1ade-4c49-b4b2-572131accc72,Smoke detector malfunctioning in workshop (Room 122),"During a walkthrough, staff noticed the smoke detector malfunctioning in workshop (room 122). No immediate incident occurred but the potential for damage is significant.",2023-04-25 00:00:00,Production,Huye Power Plant,Fire,Critical,0,0,1
8e2d2fa5-cb1f-495d-add4-84e46bc8c86c,Cluttered floor space around welding machine at east wing,"During a walkthrough, staff noticed the cluttered floor space around welding machine at east wing. No immediate incident occurred but the potential for harm is significant.",2025-11-30 00:00:00,Administration,Kigali Construction Ltd,Slip/Trip/Fall,Medium,1,1,0
b3277d2e-d22e-4d6e-b2d3-6d6cc5c95589,Spoiled materials found in car park (Sector F),Staff reported the spoiled materials found in car park (sector f) at approximately 2pm. Site inspection confirmed the hazard. No temporary measures taken.,2025-04-21 00:00:00,Loading Bay,Nyagatare Cattle Ranch,Biological,Low,1,0,0
db13e457-b9c0-4124-b56d-1f6007601e10,Broken switch on motor in production floor (Room 166),Report issued by employee. The broken switch on motor in production floor (room 166) has been reported by multiple staff members. Recommend further assessment.,2023-06-23 00:00:00,Workshop,Gasabo Textile Factory,Machinery,Medium,0,0,0
860a60c3-adc5-4964-ab5a-bcfceb130b18,Unlabeled degreaser container at service elevator (Room 147),Follow-up required on the unlabeled degreaser container at service elevator (room 147). The danger is rated as high due to exposure levels.,2024-11-10 00:00:00,Security,RSSB Head Office,Chemical,High,4,1,1
dbcee732-7525-4d46-9625-ba05451d4aab,Stagnant water near basement causing Bacterial contamination risk,"During a walkthrough, staff noticed the stagnant water near basement causing bacterial contamination risk. No immediate incident occurred but the potential for harm is significant.",2025-03-21 00:00:00,Office Complex,Kigali Construction Ltd,Biological,Medium,1,0,0
4fff4be1-a2cf-4d91-bdf4-651130fed2bc,Damaged power cord on boiler at main lobby (Room 137),Staff reported the damaged power cord on boiler at main lobby (room 137) at approximately 4pm. Site inspection confirmed the hazard. No temporary measures taken.,2026-05-21 00:00:00,Workshop,Rwanda Manufacturing Co,Electrical,Critical,6,0,0
